minute,gpu_util,cpu_util,mem_pressure,temperature,ecc_event,network_state,throughput_factor,recovery_loss_potential,latent_risk_score,warning_window,gpu_util_mean_15m,gpu_util_mean_60m,gpu_util_mean_180m,gpu_util_std_60m,temp_mean_15m,temp_mean_60m,temp_mean_180m,temp_std_60m,mem_mean_60m,throughput_mean_60m,ecc_count_15m,ecc_count_60m,ecc_count_180m,degraded_mins_60m,severe_mins_180m,temp_delta_60m,gpu_delta_30m,mins_above_90_gpu_180m,mins_above_85_temp_180m
4044,69.95,21.58,41.61,59.78,0,1.0,69.95,2,0.5196102642592362,0,57.59,59.086,59.30172222222222,16.91108153383653,75.88666666666667,75.58216666666667,72.89083333333333,17.20020142685246,55.8175,46.876666666666665,0.0,0.0,1.0,37.0,34.0,-10.659999999999997,2.200000000000003,17.0,36.0
4045,38.8,30.19,68.45,83.57,0,1.0,38.8,3,0.5196102642592362,0,55.04333333333333,59.093666666666664,59.17738888888889,16.901618513076816,77.23533333333333,76.43916666666665,72.87811111111111,16.254519193413362,56.275666666666666,46.98016666666667,0.0,0.0,1.0,36.0,34.0,51.419999999999995,-52.269999999999996,17.0,35.0
4046,76.38,34.95,50.03,115.65,0,1.0,76.38,4,0.5228454820268302,0,57.80733333333333,59.3195,59.39777777777778,17.042327606704323,82.75266666666667,77.05616666666667,73.2535,17.02351445438148,56.212833333333336,47.363166666666665,0.0,0.0,1.0,35.0,34.0,37.02000000000001,36.349999999999994,17.0,36.0
4047,98.07,59.9,99.64,111.55,0,1.0,98.07,5,0.5307526800697706,0,60.686,59.421166666666664,59.63583333333333,17.257246484967897,84.26133333333334,77.49966666666666,73.55766666666668,17.570232334655955,56.3345,47.69466666666666,0.0,0.0,1.0,34.0,34.0,26.61,22.989999999999995,18.0,37.0
4048,90.65,64.51,92.89,88.97,0,1.0,90.65,6,0.535873978220111,0,62.74933333333333,60.06516666666666,59.71461111111112,17.69150485514296,85.20333333333333,77.937,73.51288888888888,17.522876408487367,57.26800000000001,48.468666666666664,0.0,0.0,1.0,33.0,34.0,26.240000000000002,50.24000000000001,19.0,37.0
4049,61.49,29.69,43.0,59.41,0,1.0,61.49,7,0.535873978220111,0,62.41333333333333,59.833,59.66261111111111,17.577622744726632,82.00399999999999,77.58366666666666,73.485,17.6810895789985,57.36616666666667,48.425,0.0,0.0,1.0,32.0,34.0,-21.200000000000003,18.18,19.0,37.0
4050,52.97,56.44,49.36,58.29,0,1.0,52.97,8,0.535873978220111,0,62.92466666666667,59.65433333333333,59.41094444444444,17.592229348389207,80.64933333333333,77.28849999999998,73.31133333333334,17.854945175031876,57.44616666666666,48.405499999999996,0.0,0.0,1.0,31.0,34.0,-17.71,12.0,18.0,36.0
4051,48.08,55.28,55.61,67.62,0,1.0,48.08,9,0.535873978220111,0,62.49733333333334,59.74983333333333,59.42700000000001,17.512070170789787,76.73333333333333,76.891,73.316,17.799271333400256,57.5355,48.606833333333334,0.0,0.0,1.0,30.0,34.0,-23.849999999999994,-21.430000000000007,18.0,36.0
4052,77.53,38.58,45.27,83.12,0,1.0,77.53,10,0.535873978220111,0,64.30266666666667,60.47533333333333,59.44788888888889,17.327935167674767,76.86200000000001,77.01783333333334,73.41772222222222,17.81636917220313,57.535833333333336,49.41733333333333,0.0,0.0,1.0,29.0,34.0,7.609999999999999,21.72,18.0,36.0
4053,43.61,25.05,76.33,41.9,0,1.0,43.61,11,0.535873978220111,0,63.018,60.598499999999994,59.32794444444444,17.17822378152451,73.16,76.93716666666666,73.24772222222222,17.966108497613686,57.50683333333333,49.63116666666667,0.0,0.0,1.0,28.0,34.0,-4.840000000000003,-16.79,18.0,36.0
4054,30.09,50.03,75.8,84.69,0,1.0,30.09,12,0.535873978220111,0,59.78933333333334,60.556666666666665,59.204833333333326,17.25046721712308,72.80799999999999,77.23466666666667,73.33372222222222,17.94385098084029,57.87166666666667,49.670833333333334,0.0,0.0,1.0,27.0,34.0,17.849999999999994,-47.25999999999999,18.0,36.0
4055,59.99,33.19,42.76,68.23,1,1.0,59.99,13,0.541528847995086,0,60.38466666666667,60.333999999999996,59.28044444444444,17.168563822545327,72.09533333333334,76.72016666666667,73.29472222222222,17.747778136581342,57.76383333333333,49.93716666666667,1.0,1.0,2.0,26.0,34.0,-30.86999999999999,22.6,18.0,36.0
4056,65.25,59.06,63.18,61.77,0,1.0,65.25,14,0.541528847995086,0,62.434,60.21233333333334,59.44583333333333,17.106279783243274,72.73333333333333,76.003,73.46527777777777,17.460951524347035,58.10583333333334,50.29916666666667,1.0,1.0,2.0,25.0,34.0,-43.029999999999994,15.920000000000002,18.0,36.0
4057,44.77,40.32,56.67,83.38,0,1.0,44.77,15,0.541528847995086,0,61.59666666666667,60.059,59.41577777777778,17.204134278457172,74.53466666666667,76.29216666666666,73.55655555555556,17.436639399009124,57.98316666666667,50.50566666666667,1.0,1.0,2.0,24.0,34.0,17.349999999999994,3.1400000000000006,18.0,36.0
4058,49.02,46.27,30.16,66.58,0,1.0,49.02,16,0.541528847995086,0,60.443333333333335,59.70816666666667,59.275555555555556,17.21115439373462,75.634,75.945,73.57527777777777,17.4188849883479,57.50266666666667,50.622,1.0,1.0,2.0,23.0,34.0,-20.83,-19.779999999999994,18.0,36.0
4059,56.58,35.18,49.16,86.99,0,1.0,56.58,17,0.5485631417716872,0,59.552,59.00566666666667,59.152833333333334,16.434089143871027,77.44800000000001,75.56700000000001,73.65327777777777,16.913378046657506,56.891333333333336,50.577666666666666,1.0,1.0,2.0,22.0,34.0,-22.680000000000007,24.46,18.0,37.0
4060,67.29,29.27,45.05,84.85,0,1.0,67.29,18,0.5485631417716872,0,61.45133333333333,59.00533333333333,59.25172222222222,16.4339180537956,77.53333333333333,75.56183333333334,73.84883333333333,16.91044502132373,56.90533333333334,51.025999999999996,1.0,1.0,2.0,21.0,34.0,-0.3100000000000023,-9.709999999999994,18.0,37.0
4061,95.97,37.72,90.35,83.21,0,1.0,95.97,19,0.5546254685164596,0,62.757333333333335,59.67383333333333,59.39188888888889,17.105864797788644,75.37066666666666,75.51833333333333,73.864,16.886950549760606,57.43683333333333,52.066833333333335,1.0,1.0,2.0,20.0,34.0,-2.6099999999999994,61.05,19.0,37.0
4062,51.11,20.85,61.05,65.25,0,1.0,51.11,20,0.5546254685164596,0,59.62666666666667,59.3135,59.260000000000005,17.053808841925843,72.284,75.45166666666665,73.6345,16.919979581534708,57.58433333333334,52.19133333333333,1.0,1.0,2.0,19.0,34.0,-4.0,-3.780000000000001,19.0,36.0
4063,50.11,34.38,43.19,64.52,0,1.0,50.11,21,0.5546254685164596,0,56.92399999999999,58.910666666666664,58.985777777777784,16.979590526961356,70.654,75.34266666666667,73.40105555555554,16.96974305076665,57.60283333333333,52.28366666666667,1.0,1.0,2.0,18.0,34.0,-6.540000000000006,-9.590000000000003,18.0,35.0
4064,70.32,55.74,36.47,69.22,0,1.0,70.32,22,0.5546254685164596,0,57.51266666666667,58.92433333333333,59.1685,16.988585835806465,71.30799999999999,75.30766666666665,73.31861111111111,16.98034270947076,57.23016666666667,52.76066666666667,1.0,1.0,2.0,17.0,34.0,-2.0999999999999943,3.789999999999992,18.0,35.0
4065,72.94,35.97,44.44,95.15,0,1.0,72.94,23,0.5579796323803816,0,58.844,59.462999999999994,59.13927777777778,16.910578105564742,73.76533333333333,75.55116666666666,73.28894444444444,17.16044605438082,57.26916666666667,53.57016666666666,1.0,1.0,2.0,16.0,34.0,14.61,27.64,18.0,35.0
4066,71.33,37.04,42.41,94.12,0,1.0,71.33,24,0.5616853437181077,0,60.394,59.617000000000004,59.203722222222225,16.976850170008394,75.532,76.00916666666667,73.28022222222222,17.284842217394687,56.714666666666666,54.138000000000005,1.0,1.0,2.0,15.0,34.0,27.480000000000004,16.839999999999996,18.0,35.0
4067,72.32,47.38,60.12,90.95,1,1.0,72.32,25,0.566309099119725,0,60.04666666666667,59.690333333333335,59.23566666666667,17.022764814239277,76.054,76.17949999999999,73.20894444444444,17.382234201835544,57.11033333333333,54.66416666666667,2.0,2.0,3.0,14.0,34.0,10.219999999999999,21.86999999999999,18.0,35.0
4068,55.09,30.24,44.85,102.72,0,1.0,55.09,26,0.5733970385865907,0,60.812,59.27916666666667,59.18244444444444,16.82659560436297,80.10866666666666,76.24966666666667,73.36083333333333,17.48211356793748,56.93966666666667,54.784666666666666,2.0,2.0,3.0,13.0,34.0,4.209999999999994,-7.789999999999999,18.0,36.0
4069,65.76,46.99,49.17,63.44,0,1.0,65.76,27,0.5733970385865907,0,63.18999999999999,59.5575,59.12311111111111,16.79277817184555,78.69200000000001,75.98049999999999,73.32216666666666,17.55399229544317,56.688833333333335,55.38999999999999,2.0,2.0,3.0,12.0,34.0,-16.150000000000006,-12.759999999999991,18.0,36.0
4070,36.27,68.37,68.95,65.37,0,1.0,36.27,28,0.5733970385865907,0,61.608666666666664,59.395999999999994,59.13227777777777,16.97141027668767,78.50133333333333,76.06166666666667,73.27172222222222,17.492350693041953,57.32283333333333,55.53483333333334,1.0,2.0,3.0,11.0,34.0,4.8700000000000045,-14.79,18.0,36.0
4071,33.03,58.03,36.35,64.91,0,1.0,33.03,29,0.5733970385865907,0,59.460666666666675,59.29933333333334,58.98322222222222,17.10651683400479,78.71066666666665,75.87366666666667,73.22961111111111,17.55146437143991,56.88016666666667,55.697,1.0,2.0,3.0,10.0,34.0,-11.280000000000001,-1.4799999999999969,18.0,36.0
4072,44.6,23.48,73.96,52.42,0,1.0,44.6,30,0.5733970385865907,0,59.449333333333335,58.5315,58.68094444444444,16.703759733583553,76.64666666666668,75.26283333333335,72.9658888888889,17.721348046407876,56.655833333333334,55.53366666666667,1.0,2.0,3.0,9.0,34.0,-36.64999999999999,-12.729999999999997,17.0,35.0
4073,68.61,23.06,62.33,79.9,0,1.0,68.61,31,0.5733970385865907,0,60.755333333333326,58.38066666666667,58.70611111111111,16.568415620034138,77.53466666666667,75.242,72.90816666666666,17.71504338221901,56.70683333333333,55.9005,1.0,2.0,3.0,8.0,34.0,-1.25,2.2900000000000063,17.0,34.0
4074,60.03,27.07,35.85,77.65,0,1.0,60.03,32,0.5733970385865907,0,60.98533333333334,58.251999999999995,58.81266666666667,16.52433950063368,76.912,75.42183333333332,73.00194444444445,17.68325028521965,56.314499999999995,56.22350000000001,1.0,2.0,3.0,7.0,34.0,10.790000000000006,-9.920000000000002,17.0,34.0
4075,35.82,47.28,73.11,53.63,0,1.0,35.82,33,0.5733970385865907,0,58.88733333333333,57.33116666666667,58.76377777777778,16.200790636875915,74.83066666666667,74.99733333333333,73.14377777777779,17.897867581217756,55.9705,55.90983333333333,1.0,2.0,3.0,6.0,34.0,-25.46999999999999,-2.979999999999997,17.0,34.0
4076,48.85,62.62,53.56,81.21,0,1.0,48.85,34,0.5733970385865907,0,55.745999999999995,57.47816666666667,58.59116666666667,16.080715210047902,74.69733333333333,75.36516666666667,73.05583333333333,17.792928655543083,56.323499999999996,56.32366666666666,1.0,2.0,3.0,5.0,34.0,22.069999999999993,-27.529999999999994,17.0,33.0
4077,46.78,31.67,30.15,46.38,0,1.0,46.78,35,0.5733970385865907,0,55.457333333333324,57.006499999999996,58.574,15.970339438460927,73.43933333333334,74.74433333333333,72.96255555555555,18.146025699876215,56.008833333333335,56.3525,1.0,2.0,3.0,4.0,34.0,-37.24999999999999,-51.28999999999999,17.0,33.0
4078,76.43,36.54,75.65,90.41,0,1.0,76.43,36,0.5767292380019603,0,57.212,57.606833333333334,58.70744444444445,16.012842990853212,75.16533333333334,75.06683333333334,73.04794444444445,18.251080812357724,55.94533333333334,57.222166666666666,1.0,2.0,3.0,3.0,34.0,19.349999999999994,-14.219999999999999,17.0,34.0
4079,55.06,50.21,66.63,99.0,0,1.0,55.06,37,0.5835871515612544,0,56.19466666666666,57.80266666666667,58.48638888888888,15.906529505330635,77.15066666666668,75.71549999999999,73.13655555555556,18.400423855195587,56.244499999999995,57.52633333333333,1.0,2.0,3.0,2.0,34.0,38.92,-6.43,16.0,35.0
4080,76.59,68.72,77.29,96.22,0,1.0,76.59,38,0.5874937627584454,0,56.438,58.39633333333334,58.5355,15.932336797193566,77.222,76.31616666666667,73.31244444444444,18.472790351259484,56.52616666666667,58.2225,1.0,2.0,3.0,1.0,34.0,36.04,23.620000000000005,16.0,36.0
4081,71.09,59.71,78.63,73.02,0,1.0,71.09,39,0.5874937627584454,0,56.422000000000004,58.42266666666667,58.67461111111111,15.952310269608356,75.81533333333333,76.27799999999999,73.30566666666667,18.477269572300482,57.22416666666666,58.42266666666667,1.0,2.0,3.0,0.0,34.0,-2.2900000000000063,23.010000000000005,16.0,36.0
4082,53.42,51.35,79.74,73.42,0,1.0,53.42,40,0.5874937627584454,0,55.162,58.38283333333334,58.66705555555556,15.961925788795185,74.64666666666668,76.0255,73.35644444444445,18.409839615298676,57.89033333333334,58.38283333333334,0.0,2.0,3.0,0.0,34.0,-15.149999999999991,-24.11,16.0,36.0
4083,78.84,56.28,53.94,89.28,1,1.0,78.84,41,0.5938196888522514,0,56.745333333333335,58.69016666666666,58.57011111111112,16.177490586202353,73.75066666666666,76.39733333333334,73.28405555555555,18.449102487624533,57.71083333333333,58.69016666666666,1.0,3.0,4.0,0.0,34.0,22.310000000000002,35.230000000000004,15.0,36.0
4084,91.49,22.04,94.16,99.09,0,1.0,91.49,42,0.5970240974867921,1,58.460666666666675,58.92583333333334,58.7825,16.55257072478076,76.12733333333334,76.67416666666668,73.47566666666665,18.66527350153245,58.68266666666667,58.92583333333334,1.0,3.0,4.0,0.0,34.0,16.61,61.39999999999999,16.0,37.0
4085,73.14,20.63,30.35,68.01,0,1.0,73.14,43,0.5970240974867921,1,60.91866666666667,59.52166666666667,58.666000000000004,16.407014639431818,76.30333333333334,76.53466666666667,73.227,18.698757002708266,58.525666666666666,59.52166666666666,1.0,3.0,4.0,0.0,34.0,-8.36999999999999,13.149999999999999,15.0,36.0
4086,39.83,51.31,71.13,55.32,0,1.0,39.83,44,0.5970240974867921,1,61.372,59.36333333333334,58.56733333333334,16.5522312149175,75.664,76.24500000000002,73.107,18.892779671843346,58.43983333333333,59.36333333333333,1.0,3.0,4.0,0.0,34.0,-17.380000000000003,-25.42,15.0,36.0
4087,95.0,31.73,98.93,87.54,0,1.0,95.0,45,0.6017864016995379,1,64.732,60.252833333333335,58.733166666666676,17.010780937609635,78.00533333333333,76.59750000000001,73.39216666666667,18.90309405442697,58.775666666666666,60.252833333333335,1.0,3.0,4.0,0.0,34.0,21.150000000000006,50.23,16.0,37.0
4088,36.58,22.17,62.2,75.03,0,1.0,36.58,46,0.6017864016995379,1,62.59666666666667,59.71583333333333,58.606722222222224,17.243362888385892,77.68066666666667,76.64966666666668,73.56138888888889,18.894227525498746,58.54966666666667,59.71583333333333,1.0,3.0,4.0,0.0,34.0,3.1299999999999955,-12.440000000000005,16.0,37.0
4089,42.25,53.76,35.93,63.83,0,1.0,42.25,47,0.6017864016995379,1,61.41133333333333,59.88466666666667,58.451777777777785,17.016689361804694,76.75933333333334,76.75150000000001,73.538,18.806736786570013,58.5345,59.88466666666667,1.0,3.0,4.0,0.0,34.0,6.109999999999999,-14.329999999999998,16.0,37.0
4090,66.3,23.04,38.27,80.17,0,1.0,66.3,48,0.6017864016995379,1,63.44333333333334,59.70633333333333,58.579499999999996,16.889877117360772,78.52866666666665,77.032,73.60377777777776,18.72866223606337,58.43033333333334,59.70633333333333,1.0,3.0,3.0,0.0,34.0,16.83,-0.9900000000000091,16.0,37.0
4091,37.31,27.64,48.14,51.68,0,1.0,37.31,49,0.6017864016995379,1,62.674,59.74616666666667,58.434222222222225,16.833152931012926,76.56,77.34516666666667,73.51116666666667,18.12542361788236,58.212999999999994,59.74616666666667,1.0,3.0,3.0,0.0,34.0,18.79,-58.66,16.0,37.0
4092,74.44,65.65,30.77,99.23,0,1.0,74.44,50,0.6051867816837521,1,64.518,60.072,58.6605,16.926512930902184,80.08333333333333,77.517,73.84494444444445,18.2851822291315,57.6475,60.072,1.0,3.0,3.0,0.0,34.0,10.310000000000002,23.33,16.0,38.0
4093,77.16,60.53,56.49,80.98,0,1.0,77.16,51,0.6051867816837521,1,64.56666666666666,60.36299999999999,58.584722222222226,17.06949110081132,79.45466666666668,77.61933333333334,73.84333333333333,18.287127626725916,57.29766666666667,60.36299999999999,1.0,3.0,3.0,0.0,34.0,6.140000000000001,27.049999999999997,15.0,38.0
4094,54.25,51.9,78.24,88.76,0,1.0,54.25,52,0.610108089388885,1,64.51266666666668,60.15833333333333,58.680166666666665,17.067914011400568,78.772,77.30866666666665,73.97394444444446,17.927423691818984,57.66333333333333,60.15833333333333,1.0,3.0,3.0,0.0,34.0,-18.64,-16.069999999999993,15.0,39.0
4095,42.02,21.7,66.34,65.56,0,1.0,42.02,53,0.610108089388885,1,62.208,60.10366666666666,58.65727777777777,17.1214789245839,76.72800000000001,77.09116666666667,73.97083333333333,17.990420246612402,57.7495,60.10366666666666,1.0,3.0,3.0,0.0,34.0,-13.049999999999997,-30.919999999999995,15.0,39.0
4096,30.22,35.85,71.87,70.61,0,1.0,30.22,54,0.610108089388885,1,59.483333333333334,59.69916666666667,58.56205555555555,17.53797838219851,76.56733333333335,76.16199999999999,73.98205555555556,16.803169878511177,57.811,59.69916666666667,1.0,3.0,3.0,0.0,34.0,-55.75,-41.11,15.0,39.0
4097,62.64,38.36,68.75,83.08,0,1.0,62.64,55,0.610108089388885,1,60.098,59.90233333333333,58.377111111111105,17.499581241155976,77.21133333333334,76.1935,73.87122222222222,16.81452306333609,58.312666666666665,59.90233333333333,1.0,3.0,3.0,0.0,34.0,1.8900000000000006,-9.679999999999993,14.0,38.0
4098,73.91,25.2,42.57,67.95,0,1.0,73.91,56,0.610108089388885,1,59.76933333333333,60.08616666666667,58.50766666666667,17.589098038337802,75.78933333333335,75.70216666666667,73.861,16.612964519953877,58.4025,60.086166666666664,0.0,3.0,3.0,0.0,34.0,-29.480000000000004,18.819999999999993,14.0,38.0
4099,59.17,26.92,57.3,67.53,1,1.0,59.17,57,0.614482561419526,1,57.61466666666667,59.76366666666666,58.330555555555556,17.421980366393612,73.68533333333333,75.32816666666668,73.81872222222222,16.538740088065,58.117333333333335,59.76366666666666,1.0,4.0,4.0,0.0,34.0,-22.439999999999998,-6.590000000000003,13.0,38.0
4100,64.43,45.75,46.27,54.04,0,1.0,64.43,58,0.614482561419526,1,57.034,59.9865,58.33027777777777,17.394252004516005,72.75399999999999,74.91350000000001,73.66388888888889,16.757610648926658,58.29483333333334,59.9865,1.0,4.0,4.0,0.0,34.0,-24.880000000000003,28.160000000000004,13.0,38.0
4101,45.39,22.1,52.76,70.97,0,1.0,45.39,59,0.614482561419526,1,57.404666666666664,60.167833333333334,58.35505555555555,17.17954687467652,73.79733333333334,75.22633333333334,73.60277777777777,16.49961971484393,58.12466666666667,60.167833333333334,1.0,4.0,4.0,0.0,34.0,18.769999999999996,12.36,13.0,38.0
4102,48.2,44.81,66.48,92.83,0,1.0,48.2,60,0.6216056628814527,1,54.284666666666666,60.01566666666667,58.211999999999996,17.24541672019282,74.15,75.83416666666668,73.59927777777779,16.464544576372226,58.327999999999996,60.01566666666667,1.0,4.0,4.0,0.0,34.0,36.47,3.6000000000000014,13.0,38.0
4103,35.76,46.14,77.97,33.93,0,1.0,35.76,61,0.6216056628814527,1,54.230000000000004,59.50633333333334,58.214666666666666,17.505392386315396,71.41000000000001,75.56483333333333,73.59683333333334,17.015763926596215,58.63466666666667,59.50633333333334,1.0,4.0,4.0,0.0,34.0,-16.160000000000004,-32.85,13.0,38.0
4104,57.8,27.78,58.99,47.66,0,1.0,57.8,62,0.6216056628814527,1,55.266666666666666,59.30383333333334,58.33661111111111,17.452729386047267,70.33200000000001,75.36283333333334,73.44644444444445,17.276273343800764,58.92433333333334,59.30383333333334,1.0,4.0,4.0,0.0,34.0,-12.120000000000005,-2.230000000000004,13.0,38.0
4105,42.38,59.14,65.45,53.01,1,1.0,42.38,63,0.6258624816137209,1,53.672,59.3635,58.182833333333335,17.387441096416545,68.52133333333333,74.8535,73.2998888888889,17.47949596149156,58.87433333333333,59.3635,2.0,5.0,5.0,0.0,34.0,-30.559999999999995,6.560000000000002,13.0,38.0
4106,30.63,37.95,78.1,64.59,0,1.0,30.63,64,0.6258624816137209,1,53.22666666666667,58.601,57.91949999999999,17.63001665111645,69.382,74.0025,73.16555555555556,16.684493422418157,59.34216666666667,58.601,2.0,5.0,5.0,0.0,34.0,-51.06,-18.220000000000002,13.0,37.0
4107,45.5,46.77,79.78,74.19,0,1.0,45.5,65,0.6258624816137209,1,51.29733333333333,57.724833333333336,57.829388888888886,16.927565473307336,67.71266666666666,73.37983333333335,73.11149999999999,15.939995799041133,59.01116666666667,57.724833333333336,2.0,5.0,5.0,0.0,34.0,-37.36,-1.2800000000000011,13.0,37.0
4108,43.34,28.52,67.7,73.16,0,1.0,43.34,66,0.6258624816137209,1,49.04266666666667,56.93633333333334,57.87788888888888,16.463394831520336,67.19133333333333,73.11633333333334,73.06127777777778,15.808040001865113,58.59133333333333,56.93633333333334,2.0,5.0,5.0,0.0,34.0,-15.810000000000002,-33.09,13.0,37.0
4109,64.3,52.0,43.4,90.61,0,0.7,54.66,67,0.6327937130093397,1,49.71266666666667,56.98316666666666,58.05005555555556,16.480556030983752,67.31466666666667,73.63633333333334,73.25738888888888,15.862595590572788,58.59799999999999,56.8225,2.0,5.0,5.0,1.0,34.0,31.200000000000003,9.239999999999995,13.0,38.0
4110,96.82,66.8,87.67,104.97,0,0.7,82.3,68,0.6402706279040182,1,53.366,57.714000000000006,58.41122222222222,17.253707850090382,69.94200000000001,74.41433333333335,73.5411111111111,16.237467695892246,59.2365,57.31133333333334,2.0,5.0,5.0,2.0,34.0,46.68,20.22999999999999,14.0,39.0
4111,47.8,29.14,40.53,66.62,1,0.7,40.63,69,0.6476225634822377,1,54.538,57.70933333333333,58.2695,17.256395411524082,69.676,74.39766666666667,73.50033333333333,16.245071259492576,58.98516666666667,57.18716666666667,3.0,6.0,6.0,3.0,34.0,-1.0,-23.290000000000006,14.0,39.0
4112,52.22,28.46,77.74,64.95,0,0.7,44.38,70,0.6476225634822377,1,53.843333333333334,57.2875,58.31438888888889,17.072033392438694,68.46733333333333,74.09483333333333,73.4426111111111,16.249075539979426,59.52633333333333,56.63466666666667,3.0,6.0,6.0,4.0,34.0,-18.17,-1.2000000000000028,14.0,39.0
4113,55.82,31.25,55.8,83.45,0,0.7,47.45,71,0.6476225634822377,1,52.63733333333334,57.491,58.391000000000005,16.97875039821085,69.50066666666666,74.78733333333334,73.51138888888889,15.730868592251028,59.18416666666667,56.69866666666667,3.0,6.0,6.0,5.0,34.0,41.550000000000004,-23.020000000000003,14.0,39.0
4114,74.38,54.28,37.99,47.33,0,0.4,44.63,72,0.6476225634822377,1,53.65133333333333,58.229166666666664,58.6055,16.728201124242453,68.154,74.16466666666665,73.47388888888888,16.068040124617895,58.553999999999995,56.941,2.0,6.0,6.0,6.0,35.0,-37.36,-17.11,14.0,39.0
4115,66.16,34.98,60.27,78.17,0,0.4,39.7,73,0.6476225634822377,1,53.766666666666666,58.332,58.611111111111114,16.7581465946606,69.76266666666668,74.33033333333333,73.53094444444444,16.057053254225774,58.84583333333333,56.602833333333336,2.0,5.0,6.0,7.0,36.0,9.939999999999998,-6.980000000000004,14.0,39.0
4116,66.67,42.67,56.21,88.77,0,0.4,40.0,74,0.6550480713771428,1,55.18533333333333,58.355666666666664,58.60294444444444,16.769081250584353,70.94933333333333,74.78033333333333,73.63333333333334,16.077408401354926,58.72966666666666,56.182,2.0,5.0,6.0,8.0,37.0,26.999999999999993,26.840000000000003,14.0,40.0
4117,44.06,41.6,58.22,87.52,1,0.4,26.44,75,0.6626566040821521,1,54.90933333333333,58.34383333333333,58.51627777777778,16.779078184379298,70.59533333333334,74.84933333333333,73.765,16.123758537590863,58.7555,55.8765,3.0,6.0,7.0,9.0,38.0,4.140000000000001,-50.94,14.0,41.0
4118,32.96,31.35,47.56,75.0,0,0.4,19.77,76,0.6626566040821521,1,54.72266666666667,58.07616666666666,58.40266666666666,17.05614697003037,73.33333333333333,74.98966666666666,73.81072222222222,16.08716668933342,59.0455,55.389,3.0,6.0,7.0,10.0,39.0,8.420000000000002,-3.6199999999999974,14.0,41.0
4119,42.27,44.92,33.56,72.5,0,0.4,25.36,77,0.6626566040821521,1,53.687333333333335,57.837666666666664,58.44061111111111,17.177044335111756,74.98933333333333,74.74816666666666,74.02900000000001,16.01255339018264,58.7855,54.86866666666666,3.0,6.0,7.0,11.0,40.0,-14.489999999999995,0.020000000000003126,14.0,41.0
4120,49.29,69.1,74.99,114.35,0,0.4,29.58,78,0.6660322750978631,1,54.148,57.537666666666674,58.272,17.166342844842234,79.07866666666665,75.23983333333334,74.139,16.763289237898675,59.284499999999994,54.24016666666667,2.0,6.0,7.0,12.0,41.0,29.5,-17.009999999999998,14.0,41.0
4121,54.06,64.24,65.7,79.94,1,0.4,32.44,79,0.6738223678007115,1,55.71000000000001,56.83916666666667,58.257222222222225,16.4121142000086,80.102,75.18533333333333,74.28566666666667,16.74224024321671,58.873666666666665,53.18133333333333,3.0,7.0,8.0,13.0,42.0,-3.269999999999996,16.75,14.0,41.0
4122,36.33,25.63,56.95,52.41,0,0.4,21.8,80,0.6738223678007115,1,55.09866666666667,56.59283333333334,58.26505555555556,16.609295854590297,78.65,74.97133333333335,74.21277777777777,16.952131556054788,58.80533333333333,52.69283333333333,3.0,7.0,8.0,14.0,43.0,-12.840000000000003,-38.11,14.0,41.0
4123,62.25,64.28,57.93,76.64,0,0.4,37.35,81,0.6738223678007115,1,56.35933333333333,56.79516666666667,58.090500000000006,16.60292699247677,78.882,75.17333333333333,74.24866666666667,16.897606356078217,59.05100000000001,52.48016666666667,3.0,7.0,8.0,15.0,44.0,12.120000000000005,-14.909999999999997,13.0,41.0
4124,48.89,35.79,75.87,85.56,0,0.4,29.33,82,0.680609882989531,1,55.331999999999994,56.438,57.832388888888886,16.53742051494535,78.54533333333332,75.44566666666668,74.21827777777779,16.931671092621183,59.70766666666667,51.797,3.0,7.0,8.0,16.0,45.0,16.340000000000003,-5.359999999999999,12.0,41.0
4125,60.46,56.69,43.17,82.43,0,0.4,36.28,83,0.680609882989531,1,52.908,56.230000000000004,57.99716666666667,16.40429615080725,77.04266666666666,75.23366666666666,74.21527777777777,16.759531157904494,59.6865,51.18600000000001,3.0,7.0,8.0,17.0,46.0,-12.719999999999999,18.439999999999998,12.0,41.0
4126,40.57,29.19,65.89,93.09,0,0.4,24.34,84,0.6879546565369913,1,52.42600000000001,55.71733333333334,57.99055555555556,16.40504829976169,78.80733333333335,75.2165,74.46244444444444,16.740374702183185,60.07783333333334,50.402833333333334,2.0,7.0,8.0,18.0,47.0,-1.0300000000000011,10.350000000000001,12.0,42.0
4127,73.64,34.37,35.21,88.59,0,0.4,44.18,85,0.6912200782806623,1,53.854000000000006,55.739333333333335,58.19855555555556,16.428558935602503,80.38333333333334,75.17716666666666,74.68233333333335,16.705516808412764,59.662666666666674,49.93383333333334,2.0,6.0,8.0,19.0,48.0,-2.3599999999999994,11.0,12.0,43.0
4128,32.55,53.43,59.49,64.19,0,0.4,19.53,86,0.6912200782806623,1,52.30266666666667,55.36366666666667,57.98255555555555,16.699138003396975,79.09933333333333,74.53500000000001,74.61383333333333,16.365916784689844,59.90666666666666,49.341166666666666,2.0,6.0,8.0,20.0,49.0,-38.53,-41.36,12.0,43.0
